Loja,Fim de Semana ou Feriado,Media Historica,Investimento em MKT,Chuva,Shopping,Clientes
103,1,6444.439316,653.0695122,0,1,3732.766844
103,1,6444.439316,665.2070438,0,1,7046.400426
103,0,6444.439316,725.8268885,0,1,2921.952349
103,0,6444.439316,734.0901176,0,1,3972.50551
103,0,6444.439316,778.168535,0,1,4315.142591
103,1,6444.439316,846.2666583,0,1,10374.1716
103,1,6444.439316,827.1024441,0,1,11353.74101
103,1,6444.439316,902.7026768,0,1,5885.031308
103,0,6444.439316,926.703637,0,1,2404.611645
103,0,6444.439316,1029.475541,1,1,5438.471478
103,0,6444.439316,1051.978916,0,1,5345.686372
103,0,6444.439316,1102.726097,0,1,7297.603126
103,0,6444.439316,1187.204679,0,1,3775.195251
103,1,6444.439316,1264.886905,0,1,10241.78265
103,1,6444.439316,1319.226814,0,1,2752.351881
103,1,6444.439316,1311.548243,0,1,8860.132799
103,1,6444.439316,1281.68947,0,1,13345.15781
103,1,6444.439316,1196.989524,0,1,8141.31786
103,0,6444.439316,1138.675361,0,1,6511.106274
103,1,6444.439316,1032.021629,0,1,7558.976893
103,1,6444.439316,1144.179878,1,1,9989.296065
103,0,6444.439316,1018.782556,0,1,4059.343666
103,0,6444.439316,1067.567452,0,1,1240.274286
103,0,6444.439316,970.8660659,0,1,8198.81744
103,0,6444.439316,884.3389767,0,1,3902.463071
103,0,6444.439316,1139.538368,0,1,4454.360253
103,0,6444.439316,964.0592726,1,1,3048.897493
103,0,6444.439316,1017.737659,0,1,5726.290135
103,0,6444.439316,1115.244843,1,1,500
103,1,6444.439316,1056.631173,0,1,11632.10035
103,0,6444.439316,889.0794515,0,1,500
103,0,6444.439316,828.1102446,0,1,3436.036009
103,1,6444.439316,1016.552967,0,1,12287.47599
103,0,6444.439316,1003.614423,0,1,4180.927487
103,0,6444.439316,970.366731,0,1,2047.136417
103,0,6444.439316,949.3634416,0,1,6868.689683
103,1,6444.439316,878.9651225,0,1,9757.481821
104,0,4754.436329,1000,0,1,2428.547447
104,0,4754.436329,817.735777,0,1,4710.346517
104,1,4754.436329,740.1259236,0,1,6066.516777
104,1,4754.436329,795.904384,0,1,5477.206992
104,1,4754.436329,758.6986242,0,1,2515.321906
104,1,4754.436329,743.4761158,0,1,5341.59096
104,0,4754.436329,734.5131415,0,1,500
104,0,4754.436329,764.5838957,0,1,2895.483226
104,1,4754.436329,846.2769632,0,1,8414.816228
104,1,4754.436329,809.2318182,0,1,7110.183067
104,0,4754.436329,779.5656373,0,1,3946.896215
104,0,4754.436329,757.9625028,0,1,1419.38972
104,0,4754.436329,950.5305631,0,1,4214.302125
104,1,4754.436329,735.443848,0,1,4451.627425
104,0,4754.436329,998.2169005,1,1,500
104,1,4754.436329,1173.142252,0,1,3747.198591
104,1,4754.436329,1113.533855,0,1,8810.697992
104,0,4754.436329,1135.018839,0,1,5076.608694
104,0,4754.436329,1226.61058,0,1,4435.031131
104,0,4754.436329,1039.49748,0,1,2996.917614
104,1,4754.436329,1114.952451,0,1,7329.189974
104,1,4754.436329,1139.883997,0,1,6624.945876
104,0,4754.436329,1128.18129,0,1,2717.727453
104,0,4754.436329,1299.859108,0,1,8121.389903
104,0,4754.436329,1154.012133,1,1,5713.961794
104,1,4754.436329,1274.597127,0,1,7443.65241
104,0,4754.436329,1089.254718,0,1,4267.1061
104,0,4754.436329,1104.057205,0,1,5525.784254
104,0,4754.436329,1274.997304,0,1,7561.002382
104,0,4754.436329,1281.690652,1,1,4801.564842
104,0,4754.436329,1358.185047,0,1,9320.088576
104,0,4754.436329,1358.500679,0,1,7859.580701
104,1,4754.436329,1380.944568,0,1,11581.91775
104,0,4754.436329,1261.487362,0,1,4211.83042
104,0,4754.436329,1018.619197,1,1,4851.165743
104,0,4754.436329,957.887938,0,1,4606.664157
104,0,4754.436329,896.0120441,0,1,2832.156518
104,0,4754.436329,841.4515659,1,1,2430.812088
104,0,4754.436329,774.0043262,0,1,8563.519695
104,0,4754.436329,906.179869,0,1,2782.53678
104,0,4754.436329,826.0491558,0,1,4797.358813
104,0,4754.436329,842.8305749,0,1,4812.238345
104,1,4754.436329,859.7800627,1,1,5049.114383
104,1,4754.436329,865.0163061,0,1,4444.519968
104,1,4754.436329,613.5343639,0,1,2420.851899
104,0,4754.436329,709.5887273,0,1,1051.149143
104,0,4754.436329,730.2693829,1,1,948.8851791
104,0,4754.436329,500,0,1,500
104,0,4754.436329,570.7809737,0,1,4089.514474
104,1,4754.436329,500,1,1,500
104,0,4754.436329,500,0,1,1448.260412
104,0,4754.436329,500,1,1,791.9352013
104,0,4754.436329,500,0,1,4490.184989
104,0,4754.436329,500,1,1,500
104,1,4754.436329,500,0,1,2925.35269
104,1,4754.436329,500,0,1,3703.335766
104,1,4754.436329,500,0,1,2392.578171
104,0,4754.436329,500,0,1,711.9320619
104,0,4754.436329,500,0,1,5140.521272
104,1,4754.436329,500,0,1,3550.681564
104,0,4754.436329,500,0,1,2177.683061
104,0,4754.436329,500,0,1,3515.459249
104,0,4754.436329,500,0,1,3584.670659
104,0,4754.436329,500,0,1,500
104,0,4754.436329,500,0,1,3405.386532
104,0,4754.436329,500,0,1,4432.12554
104,1,4754.436329,500,0,1,1557.468389
104,0,4754.436329,500,0,1,500
104,0,4754.436329,500,0,1,3317.309366
104,1,4754.436329,500,0,1,2690.305034
104,0,4754.436329,500,0,1,832.6388511
104,0,4754.436329,500,1,1,3393.938778
104,0,4754.436329,500,0,1,3429.098808
104,1,4754.436329,500,0,1,1567.294446
104,0,4754.436329,500,0,1,500
104,1,4754.436329,514.6883785,0,1,2933.250548
104,0,4754.436329,500,0,1,3438.573126
104,0,4754.436329,500,0,1,2734.274263
104,0,4754.436329,500,0,1,5894.920596
104,0,4754.436329,500,0,1,1822.095782
104,0,4754.436329,500,0,1,5536.870256
104,0,4754.436329,500,0,1,3000.498517
104,1,4754.436329,500,1,1,500
104,1,4754.436329,500,0,1,1148.169131
104,0,4754.436329,500,0,1,647.1468413
104,1,4754.436329,500,0,1,7567.714271
104,1,4754.436329,500,0,1,2433.517171
104,0,4754.436329,500,0,1,947.4652178
104,0,4754.436329,500,1,1,3308.722661
104,0,4754.436329,500,0,1,1192.00483
104,0,4754.436329,500,1,1,500
104,0,4754.436329,500,0,1,2998.326236
104,1,4754.436329,500,0,1,500
104,0,4754.436329,500,0,1,500
104,0,4754.436329,500,0,1,4778.62785
104,0,4754.436329,500,0,1,5444.467288
104,0,4754.436329,500,0,1,1565.361448
104,1,4754.436329,500,0,1,765.9637844
104,1,4754.436329,500,0,1,500
105,0,4206.640672,1000,0,1,5186.697497
105,1,4206.640672,914.4925168,0,1,6187.566568
105,0,4206.640672,1080.216898,0,1,2736.33693
105,0,4206.640672,1051.514178,0,1,2369.296132
105,0,4206.640672,891.7422174,0,1,5635.941443
105,0,4206.640672,973.7141119,0,1,4144.734355
105,0,4206.640672,988.9622521,0,1,6896.883791
105,0,4206.640672,1059.669268,0,1,5704.711226
105,0,4206.640672,1090.716814,0,1,5123.751529
105,0,4206.640672,1001.461932,0,1,8899.631964
105,0,4206.640672,1082.966821,0,1,3403.349788
105,0,4206.640672,1169.541515,0,1,3530.10242
105,1,4206.640672,1195.61017,0,1,7936.888783
105,0,4206.640672,1073.276796,0,1,2974.371245
105,1,4206.640672,1109.746276,1,1,1883.602723
105,0,4206.640672,1221.499404,0,1,3569.378166
105,1,4206.640672,1230.988745,0,1,8935.533071
105,0,4206.640672,1278.20993,0,1,4062.264531
105,1,4206.640672,1412.079963,0,1,4199.839402
105,0,4206.640672,1493.747152,0,1,4534.001129
105,0,4206.640672,1536.601961,0,1,5710.271553
105,0,4206.640672,1485.306792,0,1,5456.738477
105,0,4206.640672,1643.690243,0,1,7402.769835
105,0,4206.640672,1573.873158,0,1,5234.273197
105,0,4206.640672,1338.455342,1,1,500
105,0,4206.640672,1488.075083,0,1,3215.4485
105,0,4206.640672,1293.15632,0,1,4521.674966
105,0,4206.640672,1477.737911,0,1,9437.662657
105,0,4206.640672,1415.400886,0,1,12644.45694
105,0,4206.640672,1363.723649,1,1,4906.373973
105,1,4206.640672,1392.700099,0,1,7817.761171
105,0,4206.640672,1309.347473,0,1,1404.146052
105,0,4206.640672,1079.047996,0,1,661.4707853
105,1,4206.640672,1207.87744,0,1,12006.84624
105,0,4206.640672,1179.966177,1,1,2497.750324
105,0,4206.640672,1060.339619,0,1,7071.336672
105,0,4206.640672,961.1302269,0,1,4332.233847
105,1,4206.640672,1151.441234,1,1,3222.8655
105,0,4206.640672,1132.013898,0,1,5337.574899
105,0,4206.640672,992.8443469,0,1,6420.021875
105,0,4206.640672,1082.291873,0,1,1631.516989
105,0,4206.640672,1096.969363,0,1,739.8591093
105,0,4206.640672,892.7561333,1,1,1360.185694
105,1,4206.640672,859.2075796,0,1,6664.612091
105,0,4206.640672,898.1253839,0,1,500
105,1,4206.640672,923.6879469,0,1,4996.356448
105,0,4206.640672,1011.209624,1,1,1257.249153
105,1,4206.640672,858.2557915,0,1,4998.518984
105,1,4206.640672,831.8615916,0,1,3788.00504
105,0,4206.640672,914.9228463,1,1,3360.950897
105,0,4206.640672,903.7776766,0,1,500
105,0,4206.640672,881.3167548,1,1,500
105,1,4206.640672,861.9318438,0,1,6832.339596
105,0,4206.640672,969.6114738,1,1,2927.470344
105,0,4206.640672,1098.378584,0,1,4423.656667
105,1,4206.640672,1067.98662,0,1,7656.352736
105,0,4206.640672,1221.186755,0,1,2605.347885
105,1,4206.640672,1141.900107,0,1,500
105,0,4206.640672,1040.619625,0,1,500
105,1,4206.640672,937.7814373,0,1,7505.844739
105,0,4206.640672,961.0489054,0,1,3483.958168
105,1,4206.640672,802.5384911,0,1,2918.808116
105,1,4206.640672,674.787517,0,1,4524.022611
105,0,4206.640672,500,0,1,3816.19546
105,0,4206.640672,500,0,1,1488.107527
105,0,4206.640672,500,0,1,2146.115017
105,1,4206.640672,500,0,1,5786.439604
105,0,4206.640672,500,0,1,4073.057486
105,1,4206.640672,500,0,1,5468.512546
105,0,4206.640672,500,0,1,1956.496529
105,1,4206.640672,500,0,1,6410.498411
105,0,4206.640672,500,1,1,1197.987024
105,1,4206.640672,500,0,1,500
105,0,4206.640672,500,0,1,3137.040503
105,0,4206.640672,500,0,1,500
105,0,4206.640672,500,0,1,3228.3432
105,0,4206.640672,500,0,1,500
105,0,4206.640672,500,0,1,4129.701073
105,0,4206.640672,500,0,1,639.7916404
105,0,4206.640672,500,0,1,500
105,0,4206.640672,500,0,1,500
105,0,4206.640672,500,0,1,1330.543639
105,0,4206.640672,500,1,1,500
105,1,4206.640672,500,0,1,2374.846822
105,0,4206.640672,500,0,1,2180.633751
105,0,4206.640672,500,0,1,500
105,0,4206.640672,500,0,1,500
105,1,4206.640672,500,0,1,2332.401793
105,0,4206.640672,500,1,1,500
105,0,4206.640672,500,0,1,500
105,0,4206.640672,500,1,1,500
105,0,4206.640672,500,0,1,2510.987036
105,0,4206.640672,500,0,1,1088.0983
105,0,4206.640672,500,0,1,942.4696346
105,0,4206.640672,500,0,1,4311.102675
105,0,4206.640672,500,0,1,2290.352401
105,1,4206.640672,500,0,1,6196.691738
105,1,4206.640672,500,0,1,1483.625119
105,0,4206.640672,500,0,1,629.5171135
106,1,7456.118318,1000,0,1,9504.844784
106,1,7456.118318,1021.753215,0,1,11362.27122
106,1,7456.118318,910.6135991,0,1,8097.626414
106,0,7456.118318,1035.359275,0,1,2231.409923
106,1,7456.118318,848.2899007,0,1,4820.90615
106,0,7456.118318,957.4837916,0,1,3629.323777
106,1,7456.118318,760.6985592,0,1,5895.122445
106,0,7456.118318,967.218424,0,1,10155.35434
106,0,7456.118318,1123.156523,0,1,3509.049618
106,1,7456.118318,981.0802448,0,1,12668.50255
106,0,7456.118318,941.7527297,0,1,10183.80843
106,0,7456.118318,828.8048376,0,1,8275.896516
106,1,7456.118318,777.6042739,0,1,5752.001461
106,0,7456.118318,981.6976306,0,1,7022.650151
106,0,7456.118318,969.8991918,1,1,5279.533657
106,0,7456.118318,1220.015025,0,1,7830.923029
106,0,7456.118318,1217.269339,0,1,8447.846692
106,0,7456.118318,1354.503151,0,1,12945.93485
106,0,7456.118318,1360.971874,0,1,6245.589526
106,0,7456.118318,1156.233571,0,1,3911.511753
106,0,7456.118318,1124.414975,0,1,7798.555136
106,0,7456.118318,1051.33427,0,1,7208.653648
106,1,7456.118318,1067.164486,0,1,5595.317723
106,0,7456.118318,1018.661097,0,1,4978.062137
106,1,7456.118318,1084.324182,1,1,9673.567048
106,0,7456.118318,1074.286393,0,1,5148.481513
106,0,7456.118318,1138.534769,0,1,8063.56328
106,1,7456.118318,1028.854504,0,1,7458.613567
106,1,7456.118318,1084.210035,0,1,12617.72367
106,0,7456.118318,919.3561727,1,1,3649.751641
106,1,7456.118318,906.1240594,0,1,10848.35924
106,1,7456.118318,916.55666,0,1,9408.335039
106,0,7456.118318,890.0365909,0,1,6750.706675
106,0,7456.118318,832.9421783,0,1,4620.912296
106,0,7456.118318,753.5013368,1,1,500
106,1,7456.118318,782.4760649,0,1,8976.744364
106,0,7456.118318,949.0719947,0,1,8123.996868
106,0,7456.118318,773.3607827,1,1,3252.222064
106,0,7456.118318,747.2362176,0,1,2815.314863
106,0,7456.118318,815.5800494,0,1,3015.894718
106,0,7456.118318,749.4828686,0,1,4249.298178
106,0,7456.118318,793.8379546,0,1,3285.381251
106,1,7456.118318,715.6661961,1,1,6862.678403
106,0,7456.118318,849.17366,0,1,6301.797478
106,0,7456.118318,864.8362987,0,1,1595.822002
106,1,7456.118318,770.3857676,0,1,7866.524593
106,0,7456.118318,719.6195756,1,1,3899.730983
106,1,7456.118318,731.4354479,0,1,7919.533298
106,0,7456.118318,756.506838,0,1,3921.694097
106,1,7456.118318,748.1688151,1,1,5437.094473
106,0,7456.118318,681.9910637,0,1,7779.122979
106,0,7456.118318,708.1974878,1,1,5834.379705
106,0,7456.118318,770.7657447,0,1,5566.128283
106,0,7456.118318,860.1455444,1,1,9846.701713
106,0,7456.118318,767.4797156,0,1,3317.079951
106,0,7456.118318,705.1712227,0,1,2705.791998
106,0,7456.118318,546.9259785,0,1,2849.172191
106,1,7456.118318,536.3714033,0,1,4273.277361
106,0,7456.118318,500,0,1,2987.471547
106,1,7456.118318,500,0,1,7031.288471
106,1,7456.118318,500,0,1,6738.93654
106,1,7456.118318,500,0,1,2463.59188
106,1,7456.118318,500,0,1,2786.438699
106,1,7456.118318,500,0,1,7404.442871
106,0,7456.118318,538.0006063,0,1,2437.892942
106,0,7456.118318,500,0,1,2956.384269
106,0,7456.118318,500,0,1,7410.832574
106,0,7456.118318,500,0,1,4977.999092
106,0,7456.118318,610.9327468,0,1,6505.040314
106,1,7456.118318,683.2930954,0,1,9725.923533
106,0,7456.118318,776.1607413,0,1,4323.449563
106,1,7456.118318,656.2532473,1,1,3543.809838
106,1,7456.118318,787.2879363,0,1,6812.185851
106,0,7456.118318,744.0852141,0,1,7192.238346
106,1,7456.118318,740.756412,0,1,3872.218647
106,0,7456.118318,764.2691866,0,1,7798.04382
106,1,7456.118318,672.4282142,0,1,5238.09043
106,1,7456.118318,638.3248497,0,1,5333.38108
106,0,7456.118318,569.7115937,0,1,3692.59995
106,0,7456.118318,561.0553542,0,1,4023.638324
106,0,7456.118318,664.8251364,0,1,5798.848112
106,0,7456.118318,633.7967628,0,1,7602.727192
106,0,7456.118318,631.3671074,1,1,516.527153
106,1,7456.118318,639.9007886,0,1,2825.080287
106,1,7456.118318,632.8029384,0,1,5901.644332
106,0,7456.118318,679.5430354,0,1,2269.228688
106,0,7456.118318,574.8790517,0,1,3449.943683
106,1,7456.118318,500,0,1,4365.923669
106,1,7456.118318,500,1,1,1530.317276
106,1,7456.118318,500,0,1,3954.810325
106,1,7456.118318,500,1,1,500
106,0,7456.118318,500,0,1,1312.377158
106,0,7456.118318,500,0,1,3369.973278
106,0,7456.118318,500,0,1,5017.459018
106,0,7456.118318,585.971263,0,1,3964.715528
106,1,7456.118318,599.9844564,0,1,6020.529388
106,1,7456.118318,537.070325,0,1,3744.558166
106,1,7456.118318,520.4324609,0,1,4885.993789
106,0,7456.118318,660.4108255,0,1,3538.178837
107,0,5227.022574,1000,0,1,5159.201261
107,0,5227.022574,1090.235874,0,1,7466.426671
107,0,5227.022574,1137.619487,0,1,6843.524267
107,1,5227.022574,1222.07506,0,1,8491.549434
107,1,5227.022574,1246.752555,0,1,9211.67029
107,1,5227.022574,1160.799623,0,1,4994.793968
107,0,5227.022574,1208.082295,0,1,8675.840901
107,0,5227.022574,1118.055652,0,1,3534.660375
107,0,5227.022574,1057.237741,0,1,3577.176525
107,1,5227.022574,1139.126004,0,1,4353.144634
107,0,5227.022574,1159.368222,0,1,3589.734502
107,0,5227.022574,1222.137688,0,1,7223.54324
107,0,5227.022574,1272.101475,0,1,4260.015143
107,1,5227.022574,1227.626573,0,1,5444.398896
107,0,5227.022574,1196.819964,1,1,6769.405514
107,0,5227.022574,1162.171158,0,1,3578.049181
107,1,5227.022574,1328.420504,0,1,8382.928645
107,0,5227.022574,1278.58794,0,1,5478.652092
107,0,5227.022574,1345.603943,0,1,6278.949303
107,0,5227.022574,1258.749018,0,1,3353.538562
107,0,5227.022574,1108.145993,0,1,3285.798038
107,1,5227.022574,1016.240558,0,1,6061.528455
107,1,5227.022574,1000.992849,0,1,7481.700016
107,0,5227.022574,1028.078263,0,1,5160.819638
107,1,5227.022574,1319.281012,1,1,7350.041701
107,1,5227.022574,1324.216503,0,1,6456.434839
107,0,5227.022574,1381.986706,0,1,9200.873385
107,0,5227.022574,1513.926712,0,1,5371.930429
107,0,5227.022574,1499.531689,0,1,6147.611407
107,1,5227.022574,1450.662132,1,1,5893.538975
107,0,5227.022574,1581.14022,0,1,6882.482225
107,0,5227.022574,1665.506902,0,1,6315.457793
107,1,5227.022574,1775.10635,0,1,14595.96552
107,0,5227.022574,1728.74711,0,1,8134.286418
107,1,5227.022574,1724.968417,1,1,11620.76625
107,1,5227.022574,1674.931794,0,1,8110.523652
107,0,5227.022574,1683.683824,0,1,5043.544703
107,0,5227.022574,1656.852415,1,1,8606.859914
107,1,5227.022574,1660.66484,0,1,12459.11568
107,0,5227.022574,1619.230312,0,1,6297.44563
107,0,5227.022574,1742.730002,0,1,11477.45922
107,0,5227.022574,1625.80371,0,1,10627.39179
107,1,5227.022574,1799.679664,1,1,8044.557943
107,0,5227.022574,1980.608614,0,1,10102.471
107,0,5227.022574,2175.701025,0,1,8430.476399
107,0,5227.022574,2258.43468,0,1,12503.14935
107,0,5227.022574,2308.199398,1,1,4156.671938
107,0,5227.022574,2426.597072,0,1,13047.35063
107,0,5227.022574,2394.321281,0,1,5779.276685
107,0,5227.022574,2377.920672,1,1,15889.85687
107,0,5227.022574,2503.546892,0,1,11079.77376
107,0,5227.022574,2516.32562,1,1,7339.696508
107,0,5227.022574,2432.706626,0,1,15845.77709
107,0,5227.022574,2385.399032,1,1,5703.76613
107,0,5227.022574,2340.297396,0,1,6439.452249
107,0,5227.022574,2316.803174,0,1,9697.663547
107,1,5227.022574,2277.583534,0,1,16356.75146
107,0,5227.022574,2224.220159,0,1,8621.970047
107,1,5227.022574,2286.756023,0,1,12120.64468
107,0,5227.022574,2371.169867,0,1,10145.83068
107,0,5227.022574,2480.385626,0,1,12372.73827
107,0,5227.022574,2521.329972,0,1,19962.06513
107,0,5227.022574,2640.024595,0,1,14095.51119
107,0,5227.022574,2761.461953,0,1,13581.94388
107,0,5227.022574,2526.500934,0,1,10407.5675
107,1,5227.022574,2364.744452,0,1,9734.87026
107,0,5227.022574,2539.354567,0,1,10825.27515
107,1,5227.022574,2610.67929,0,1,15695.35988
107,1,5227.022574,2711.271527,0,1,20491.93506
107,0,5227.022574,2615.920312,0,1,19009.71175
107,1,5227.022574,2661.863349,0,1,16099.65564
107,0,5227.022574,2693.007891,1,1,10188.83384
107,0,5227.022574,2509.414697,0,1,19276.44261
107,0,5227.022574,2368.733992,0,1,14082.42574
107,1,5227.022574,2306.704317,0,1,10493.61134
107,0,5227.022574,2283.218968,0,1,10295.28778
107,0,5227.022574,2217.583514,0,1,16900.56016
107,0,5227.022574,2263.786179,0,1,14652.79395
107,1,5227.022574,2339.939059,0,1,15085.13939
107,0,5227.022574,2396.025264,0,1,16685.4929
107,0,5227.022574,2445.020816,0,1,8850.241449
107,0,5227.022574,2391.237312,0,1,7176.505591
107,1,5227.022574,2385.086004,1,1,14812.20824
107,0,5227.022574,2361.591697,0,1,10847.36143
107,1,5227.022574,2457.380718,0,1,18267.12192
107,0,5227.022574,2571.321684,0,1,9997.549067
107,0,5227.022574,2487.521572,0,1,16293.34307
107,0,5227.022574,2586.316141,0,1,12946.88758
107,1,5227.022574,2583.166721,1,1,24733.93968
107,1,5227.022574,2426.845271,0,1,19074.40947
107,0,5227.022574,2507.639424,1,1,6377.897799
107,1,5227.022574,2494.231667,0,1,13212.44055
107,0,5227.022574,2456.430918,0,1,7371.634921
107,0,5227.022574,2434.681243,0,1,11227.48732
107,0,5227.022574,2387.013318,0,1,12983.03897
107,0,5227.022574,2305.534912,0,1,5828.290329
107,1,5227.022574,2382.584868,0,1,10277.8158
107,1,5227.022574,2355.285548,0,1,14209.44778
107,0,5227.022574,2282.496318,0,1,9727.9103
108,0,1000,1000,0,1,1762.458254
108,0,1000,1007.013824,0,1,500
108,0,1000,994.674753,0,1,500
108,0,1000,1001.338019,0,1,500
108,0,1000,1073.084087,0,1,3099.262232
108,1,1000,896.1337874,0,1,500
108,0,1000,799.3629062,0,1,917.7936557
108,0,1000,500.4939441,0,1,943.021026
108,0,1000,500,0,1,500
108,0,1000,500,0,1,500
108,1,1000,503.9626629,0,1,500
108,0,1000,500,0,1,1697.174127
108,0,1000,500,0,1,2054.823068
108,0,1000,508.899109,0,1,4125.27801
108,1,1000,500,1,1,2973.299483
108,0,1000,500,0,1,500
108,0,1000,671.9849129,0,1,500
108,1,1000,750.7276054,0,1,4173.83669
108,1,1000,699.3270565,0,1,500
108,0,1000,678.9811888,0,1,2479.042632
108,0,1000,644.358572,0,1,4615.819115
108,1,1000,658.9247085,0,1,3796.561424
108,0,1000,542.0349598,0,1,500
108,1,1000,500.818637,0,1,500
108,0,1000,665.9304744,1,1,1377.230161
108,0,1000,604.1062209,0,1,500
108,1,1000,523.6564953,0,1,500
108,1,1000,534.7238422,0,1,1902.25531
108,1,1000,520.8097291,0,1,500
108,0,1000,500,1,1,840.3904715
108,0,1000,500,0,1,701.2950558
108,1,1000,500,0,1,500
108,0,1000,500,0,1,3000.653843
108,1,1000,500,0,1,500
108,1,1000,500,1,1,1492.841952
108,0,1000,500,0,1,1887.068348
108,0,1000,500,0,1,1909.245526
108,0,1000,500,1,1,500
108,1,1000,500,0,1,575.2649616
108,1,1000,500,0,1,1136.115177
108,1,1000,500,0,1,500
108,0,1000,500,0,1,4174.873698
108,0,1000,500,1,1,3563.41794
108,0,1000,500,0,1,500
108,1,1000,500,0,1,500
108,1,1000,500,0,1,2924.899934
108,1,1000,500,1,1,500
108,0,1000,500,0,1,500
108,0,1000,500,0,1,1039.846332
108,0,1000,500,1,1,500
108,0,1000,500,0,1,2480.083998
108,1,1000,500,1,1,500
108,0,1000,500,0,1,500
108,0,1000,500,1,1,853.8235187
108,0,1000,500,0,1,500
108,0,1000,500,0,1,2086.800833
108,0,1000,500,0,1,644.4091453
108,1,1000,500,0,1,1822.110126
108,1,1000,500,0,1,2550.439485
108,1,1000,500,0,1,500
108,0,1000,500,0,1,1087.532307
108,0,1000,500,0,1,500
108,0,1000,500,0,1,500
108,0,1000,500,0,1,681.0266503
108,1,1000,500,0,1,500
108,0,1000,500,0,1,1409.961493
108,0,1000,500,0,1,2581.364842
108,0,1000,500,0,1,500
108,0,1000,500,0,1,500
108,0,1000,500,0,1,2706.99438
108,0,1000,500,0,1,4464.910956
108,0,1000,500,1,1,2736.163414
108,0,1000,500,0,1,500
108,0,1000,500,0,1,500
108,0,1000,500,0,1,2971.059863
108,0,1000,500,0,1,1361.63788
108,0,1000,500,0,1,500
108,0,1000,500,0,1,500
108,0,1000,500,0,1,4602.279323
108,0,1000,500,0,1,1281.228615
108,0,1000,500,0,1,500
108,0,1000,500,0,1,500
108,1,1000,500,1,1,500
108,0,1000,500,0,1,500
108,0,1000,500,0,1,500
108,0,1000,500,0,1,500
108,0,1000,500,0,1,684.5120132
108,0,1000,500,0,1,500
108,0,1000,500,1,1,2953.696186
108,0,1000,500,0,1,500
108,0,1000,500,1,1,500
108,1,1000,500,0,1,1209.43384
108,0,1000,500,0,1,500
108,1,1000,500,0,1,500
108,0,1000,500,0,1,500
108,0,1000,500,0,1,3566.390476
108,0,1000,500,0,1,500
108,0,1000,500,0,1,500
108,1,1000,500,0,1,1909.400481
109,0,3015.833421,1000,0,1,500
109,0,3015.833421,892.7799607,0,1,2487.888779
109,0,3015.833421,951.2730355,0,1,1322.227217
109,0,3015.833421,1044.519775,0,1,4486.173273
109,0,3015.833421,1092.920328,0,1,1881.769011
109,0,3015.833421,1123.136489,0,1,2519.889302
109,0,3015.833421,1259.389999,0,1,2661.847397
109,1,3015.833421,1149.183235,0,1,1779.651839
109,0,3015.833421,1266.704545,0,1,5375.793376
109,1,3015.833421,1385.957699,0,1,9207.298288
109,1,3015.833421,1466.169218,0,1,7287.603234
109,0,3015.833421,1436.349408,0,1,4584.358009
109,0,3015.833421,1257.270439,0,1,4987.142351
109,0,3015.833421,1094.94595,0,1,500
109,1,3015.833421,976.971551,1,1,1441.774919
109,0,3015.833421,964.9178833,0,1,3176.047239
109,0,3015.833421,958.2909835,0,1,4767.197582
109,1,3015.833421,907.8785453,0,1,7749.074443
109,1,3015.833421,1014.827919,0,1,5300.250903
109,0,3015.833421,1202.82427,0,1,5290.815038
109,0,3015.833421,1255.59618,0,1,5127.499516
109,0,3015.833421,1196.478334,0,1,3077.016586
109,0,3015.833421,1299.391766,0,1,5384.238975
109,1,3015.833421,1418.573694,0,1,4708.341086
109,0,3015.833421,1424.406601,1,1,2655.41769
109,0,3015.833421,1368.195901,0,1,6948.349221
109,0,3015.833421,1644.953537,0,1,6574.697519
109,0,3015.833421,1551.562417,0,1,1661.34776
109,0,3015.833421,1435.231855,0,1,500
109,0,3015.833421,1549.713338,1,1,2205.197326
109,0,3015.833421,1577.294526,0,1,3254.194526
109,1,3015.833421,1507.624688,0,1,8030.984444
109,0,3015.833421,1608.357463,0,1,9152.917027
109,0,3015.833421,1540.741765,0,1,3146.496335
109,1,3015.833421,1644.874285,1,1,8361.583787
109,0,3015.833421,1689.64474,0,1,4007.460564
109,1,3015.833421,1825.171424,0,1,4507.095277
109,1,3015.833421,1820.993977,1,1,9024.236437
109,0,3015.833421,1777.206475,0,1,2234.48315
109,0,3015.833421,1840.055417,0,1,6089.90254
109,1,3015.833421,1936.908315,0,1,9478.822146
109,0,3015.833421,2097.685732,0,1,5227.677446
109,0,3015.833421,2131.076821,1,1,4787.711098
109,1,3015.833421,2171.804376,0,1,13474.04057
109,1,3015.833421,2237.051604,0,1,13118.74867
109,1,3015.833421,2076.160336,0,1,7543.834648
109,0,3015.833421,2049.624835,1,1,7935.992993
109,0,3015.833421,2101.253099,0,1,6714.669319
109,0,3015.833421,2047.015724,0,1,5941.437865
109,1,3015.833421,1851.161243,1,1,2363.202105
109,0,3015.833421,2051.558413,0,1,9584.60979
109,0,3015.833421,1974.441,1,1,2753.551798
109,0,3015.833421,2041.612621,0,1,4580.685364
109,0,3015.833421,1898.0356,1,1,3954.475032
109,1,3015.833421,2007.413771,0,1,9319.203338
109,1,3015.833421,1939.904139,0,1,7528.312714
109,0,3015.833421,1913.387766,0,1,6343.107358
109,0,3015.833421,1861.465051,0,1,8915.451012
